time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
204.000,0.00,0.000,0.920,12.7953,96.5958,96.3407,91.7037,98.2152,12.7873
205.000,0.00,0.000,0.834,12.7812,96.5958,96.3395,91.7818,98.1139,12.7873
206.000,0.00,0.000,0.754,12.7974,96.5958,96.3383,92.1087,98.1739,12.7925
207.000,3.75,13.001,13.869,12.5969,96.5867,96.3280,92.0984,98.0643,12.6105
208.000,7.50,26.063,26.911,12.4170,96.5595,96.2997,92.0701,97.7805,12.4174
209.000,11.25,39.249,40.035,12.2318,96.5142,96.2531,92.0235,97.7705,12.2262
210.000,15.00,7.089,8.019,12.6592,96.4511,96.1888,91.9592,97.6171,12.6338
211.000,15.00,7.089,7.915,12.6544,96.4415,96.1780,91.9484,98.0145,12.6491
212.000,15.00,7.089,7.939,12.6585,96.4320,96.1673,91.9377,97.7125,12.6390
213.000,15.00,7.089,7.838,12.6637,96.4225,96.1566,91.9270,98.0052,12.6506
214.000,15.00,7.089,7.968,12.6596,96.4129,96.1458,91.9163,97.9720,12.6481
215.000,15.00,7.089,7.827,12.6573,96.4034,96.1351,91.9055,97.8471,12.6462
216.000,15.00,7.089,7.899,12.6352,96.3939,96.1244,91.8948,97.7537,12.6425
217.000,15.00,7.089,7.885,12.6435,96.3843,96.1137,91.8841,97.7427,12.6427
218.000,15.00,-14.961,-14.103,12.9329,96.3749,96.1031,91.8735,97.8063,12.9420
219.000,12.00,-12.065,-11.316,12.9371,96.3937,96.1206,91.8910,98.1947,12.9279
220.000,9.00,-9.105,-8.345,12.8810,96.4084,96.1341,91.9045,97.8713,12.8856
221.000,6.00,-6.097,-5.250,12.8731,96.4189,96.1435,91.9139,98.1626,12.8604
222.000,3.00,-3.057,-2.081,12.8185,96.4253,96.1486,91.9190,97.9226,12.8146
223.000,0.00,0.000,0.857,12.7645,96.4274,96.1495,91.9410,97.9062,12.7777
224.000,0.00,0.000,0.884,12.7682,96.4274,96.1483,91.2451,97.8343,12.7773
225.000,0.00,0.000,0.972,12.7943,96.4274,96.1471,91.8858,98.1421,12.7888
226.000,0.00,0.000,0.890,12.7856,96.4274,96.1459,91.5467,97.8399,12.7820
227.000,0.00,0.000,0.905,12.8068,96.4274,96.1447,92.3960,98.2236,12.7968
228.000,0.00,0.000,0.916,12.7896,96.4274,96.1435,92.1641,98.0143,12.7916
229.000,0.00,0.000,0.793,12.7977,96.4274,96.1424,92.5289,98.1189,12.7988
230.000,0.00,0.000,1.010,12.8117,96.4274,96.1412,92.4773,98.0446,12.7952
231.000,0.00,0.000,0.891,12.7943,96.4274,96.1400,92.3929,97.9235,12.7946
232.000,0.00,0.000,0.739,12.7948,96.4274,96.1388,92.5165,97.8857,12.7971
233.000,0.00,0.000,0.980,12.8148,96.4274,96.1376,92.7709,98.0128,12.8000
234.000,0.00,0.000,0.994,12.7926,96.4274,96.1364,92.9787,98.0067,12.8012
235.000,0.00,0.000,0.960,12.7888,96.4274,96.1352,92.8539,97.9009,12.7997
236.000,0.00,0.000,0.987,12.8106,96.4274,96.1340,92.9981,97.8904,12.8005
237.000,0.00,0.000,0.854,12.7973,96.4274,96.1328,93.2293,97.9454,12.8056
238.000,0.00,0.000,0.951,12.8051,96.4274,96.1316,93.7678,98.1418,12.8122
239.000,0.00,0.000,0.808,12.7923,96.4274,96.1304,93.5635,97.9457,12.8088
240.000,0.00,0.000,0.942,12.8039,96.4274,96.1292,93.7641,98.0448,12.8116
241.000,0.00,0.000,0.787,12.7971,96.4274,96.1281,93.8399,98.0026,12.8134
242.000,0.00,0.000,0.838,12.8260,96.4274,96.1269,94.2411,98.1751,12.8196
243.000,0.00,0.000,0.881,12.8264,96.4274,96.1257,94.0809,98.0420,12.8156
244.000,0.00,0.000,0.938,12.8015,96.4274,96.1245,94.0752,98.0059,12.8147
245.000,2.50,6.134,7.133,12.7198,96.4231,96.1190,94.2010,97.9944,12.7302
246.000,5.00,12.286,13.050,12.6360,96.4103,96.1050,94.1870,97.9617,12.6457
247.000,7.50,18.475,19.349,12.5435,96.3889,96.0824,94.1644,97.8375,12.5500
248.000,10.00,24.718,25.577,12.4431,96.3589,96.0512,94.1332,97.8037,12.4556
249.000,12.50,31.035,31.996,12.3673,96.3202,96.0112,94.0933,97.7162,12.3540
250.000,15.00,41.490,42.477,12.1898,96.2726,95.9625,94.0445,97.3662,12.1861
251.000,17.83,49.649,50.585,12.0483,96.2093,95.8979,93.9800,97.4366,12.0595
252.000,20.67,50.000,50.737,12.0212,96.1401,95.8276,93.9096,97.2359,12.0298
253.000,23.50,50.000,50.894,12.0190,96.0710,95.7573,93.8393,97.2112,12.0068
254.000,26.33,50.000,51.017,11.9643,96.0018,95.6869,93.7690,97.1259,11.9832
255.000,29.17,50.000,50.759,11.9665,95.9327,95.6166,93.6986,97.0468,11.9657
256.000,32.00,20.100,20.857,12.3536,95.8638,95.5465,93.6285,97.0751,12.3529
257.000,32.00,20.100,20.969,12.3473,95.8364,95.5175,93.5995,97.0907,12.3499
258.000,32.00,20.100,20.910,12.3472,95.8089,95.4886,93.5706,97.2842,12.3553
259.000,32.00,20.100,20.890,12.3605,95.7815,95.4595,93.5416,97.0768,12.3468
260.000,32.00,20.100,21.052,12.3414,95.7541,95.4305,93.5126,96.9730,12.3395
261.000,32.00,20.100,20.907,12.3362,95.7267,95.4015,93.4835,97.0439,12.3423
262.000,32.00,20.100,20.877,12.3478,95.6993,95.3725,93.4545,96.9212,12.3371
263.000,32.00,20.100,20.827,12.3215,95.6718,95.3435,93.4256,97.0459,12.3406
264.000,32.00,20.100,21.004,12.3291,95.6444,95.3145,93.3965,96.8937,12.3316
265.000,32.00,20.100,20.878,12.3146,95.6170,95.2855,93.3675,96.8100,12.3293
266.000,32.00,20.100,20.974,12.3191,95.5896,95.2565,93.3385,96.6399,12.3211
267.000,32.00,20.100,21.113,12.3452,95.5622,95.2276,93.3096,96.9847,12.3299
268.000,32.00,20.100,21.049,12.3430,95.5348,95.1986,93.2807,97.0377,12.3313
269.000,32.00,20.100,21.104,12.3141,95.5073,95.1697,93.2517,96.6909,12.3179
270.000,32.00,20.100,21.011,12.3373,95.4799,95.1407,93.2227,96.9613,12.3274
271.000,32.00,20.100,20.846,12.3132,95.4525,95.1117,93.1937,96.7093,12.3202
272.000,32.00,20.100,21.068,12.3096,95.4251,95.0827,93.1647,96.7745,12.3186
273.000,32.00,20.100,21.056,12.3060,95.3977,95.0537,93.1357,96.5733,12.3113
274.000,32.00,20.100,20.946,12.2989,95.3702,95.0247,93.1067,96.6825,12.3157
275.000,32.00,20.100,21.071,12.3269,95.3428,94.9957,93.0777,96.6953,12.3138
276.000,32.00,20.100,21.096,12.2954,95.3154,94.9667,93.0487,96.4435,12.3043
