time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
87.000,0.00,6.250,7.176,12.7571,99.5601,99.4602,97.2850,100.5852,12.7528
88.000,0.00,6.250,7.243,12.7626,99.5517,99.4507,97.2755,100.8044,12.7562
89.000,0.00,6.250,7.007,12.7652,99.5434,99.4411,97.2659,100.5307,12.7507
90.000,0.00,6.250,7.155,12.7422,99.5350,99.4316,97.2564,100.6465,12.7504
91.000,0.00,6.250,7.067,12.7527,99.5267,99.4221,97.2469,100.6435,12.7499
92.000,0.00,6.250,7.255,12.7627,99.5184,99.4125,97.2373,100.6191,12.7451
93.000,0.00,6.250,7.002,12.7503,99.5100,99.4030,97.2278,100.7077,12.7497
94.000,0.00,6.250,7.100,12.7304,99.5017,99.3935,97.2183,100.4317,12.7390
95.000,0.00,6.250,7.184,12.7401,99.4933,99.3839,97.2087,100.7385,12.7453
96.000,0.00,6.250,7.272,12.7431,99.4850,99.3744,97.1992,100.6291,12.7396
97.000,0.00,6.250,7.203,12.7354,99.4766,99.3648,97.1897,100.6789,12.7407
98.000,0.00,6.250,7.273,12.7297,99.4683,99.3553,97.1801,100.5997,12.7362
99.000,0.00,6.250,7.074,12.7408,99.4599,99.3458,97.1706,100.6793,12.7400
100.000,0.00,6.250,7.028,12.7304,99.4516,99.3362,97.1610,100.6755,12.7393
101.000,0.00,6.250,7.231,12.7522,99.4433,99.3267,97.1515,100.6675,12.7352
102.000,0.00,6.250,7.183,12.7366,99.4349,99.3172,97.1420,100.6964,12.7356
103.000,0.00,6.250,7.032,12.7165,99.4266,99.3076,97.1324,100.5015,12.7308
104.000,0.00,12.500,13.257,12.6450,99.4182,99.2980,97.1229,100.6213,12.6494
105.000,0.00,12.500,13.407,12.6425,99.4003,99.2792,97.1041,100.5164,12.6403
106.000,0.00,12.500,13.339,12.6348,99.3824,99.2605,97.0853,100.4809,12.6363
107.000,0.00,12.500,13.455,12.6323,99.3645,99.2417,97.0665,100.5469,12.6330
108.000,0.00,12.500,13.491,12.6324,99.3466,99.2230,97.0478,100.5441,12.6290
109.000,0.00,12.500,13.451,12.6443,99.3288,99.2041,97.0289,100.6007,12.6279
110.000,0.00,12.500,13.347,12.6343,99.3109,99.1853,97.0101,100.5525,12.6245
111.000,0.00,12.500,13.238,12.6305,99.2930,99.1666,96.9914,100.5954,12.6242
112.000,0.00,12.500,13.264,12.6281,99.2751,99.1478,96.9727,100.6450,12.6224
113.000,0.00,12.500,13.384,12.6142,99.2572,99.1291,96.9539,100.3785,12.6096
114.000,0.00,12.500,13.418,12.5928,99.2394,99.1103,96.9351,100.4619,12.6090
115.000,0.00,12.500,13.378,12.6099,99.2215,99.0916,96.9164,100.5258,12.6089
116.000,0.00,-6.250,-5.241,12.8767,99.2037,99.0729,96.8977,100.6629,12.8621
117.000,0.00,-6.250,-5.322,12.8521,99.2121,99.0800,96.9049,100.5354,12.8661
118.000,0.00,-6.250,-5.391,12.8653,99.2204,99.0872,96.9120,100.4459,12.8709
119.000,0.00,-6.250,-5.481,12.9002,99.2288,99.0943,96.9192,100.7656,12.8886
120.000,0.00,-6.250,-5.240,12.9076,99.2371,99.1015,96.9263,100.6503,12.8879
121.000,0.00,-6.250,-5.396,12.9101,99.2454,99.1087,96.9335,100.8054,12.9009
122.000,0.00,-6.250,-5.321,12.9074,99.2538,99.1158,96.9406,100.7375,12.9033
123.000,0.00,-6.250,-5.391,12.9012,99.2621,99.1230,96.9478,100.7085,12.9088
124.000,0.00,0.000,0.801,12.8341,99.2704,99.1301,96.8157,100.8369,12.8344
125.000,0.00,0.000,0.881,12.8351,99.2704,99.1289,95.4523,100.7024,12.8308
126.000,0.00,0.000,0.935,12.8194,99.2704,99.1277,95.2733,100.6191,12.8292
127.000,0.00,0.000,0.842,12.8464,99.2704,99.1265,95.8160,100.8448,12.8393
128.000,0.00,0.000,0.864,12.8225,99.2704,99.1253,95.4696,100.5891,12.8324
129.000,0.00,0.000,0.782,12.8460,99.2704,99.1241,95.7059,100.6656,12.8376
130.000,0.00,0.000,0.838,12.8322,99.2704,99.1229,95.9248,100.7087,12.8397
131.000,0.00,0.000,0.865,12.8585,99.2704,99.1217,96.4161,100.9093,12.8472
132.000,0.00,0.000,0.933,12.8289,99.2704,99.1205,95.7291,100.4955,12.8344
133.000,0.00,0.000,0.777,12.8597,99.2704,99.1193,96.5556,100.8909,12.8506
134.000,0.00,0.000,0.744,12.8640,99.2704,99.1181,96.6381,100.8482,12.8509
135.000,0.00,0.000,0.924,12.8568,99.2704,99.1170,96.6455,100.8203,12.8487
136.000,0.00,0.000,0.891,12.8602,99.2704,99.1158,96.8693,100.9017,12.8530
137.000,0.00,0.000,0.937,12.8481,99.2704,99.1146,96.7139,100.7001,12.8468
138.000,0.00,0.000,0.913,12.8514,99.2704,99.1134,96.3888,100.5391,12.8431
139.000,0.00,0.000,0.865,12.8632,99.2704,99.1122,96.4678,100.5775,12.8462
