time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc,v_pred
59.000,26.33,50.000,50.136,12.0223,99.3369,74.4004,97.7892,101.0000,12.0067
60.000,29.17,50.000,50.204,11.9969,99.2594,74.3311,97.7198,100.9129,12.0072
61.000,32.00,20.100,20.253,12.3932,99.1822,74.2618,97.6506,100.8195,12.3941
62.000,32.00,20.100,20.329,12.3970,99.1512,74.2337,97.6224,100.9071,12.3951
63.000,32.00,20.100,20.224,12.3770,99.1202,74.2054,97.5942,100.7962,12.3958
64.000,32.00,20.100,20.313,12.3947,99.0892,74.1772,97.5660,100.7971,12.3933
65.000,32.00,20.100,20.191,12.3834,99.0582,74.1489,97.5377,100.6763,12.3908
66.000,32.00,20.100,20.211,12.3733,99.0272,74.1207,97.5095,100.5988,12.3876
67.000,32.00,20.100,20.318,12.3968,98.9962,74.0925,97.4813,100.5452,12.3837
68.000,32.00,20.100,20.095,12.3930,98.9652,74.0644,97.4531,100.6750,12.3890
69.000,32.00,20.100,20.290,12.3930,98.9342,74.0361,97.4249,100.5970,12.3834
70.000,32.00,20.100,20.162,12.3850,98.9032,74.0078,97.3966,100.5780,12.3837
71.000,32.00,20.100,20.214,12.3791,98.8723,73.9796,97.3683,100.2142,12.3730
72.000,32.00,20.100,20.131,12.3522,98.8413,73.9514,97.3402,100.0631,12.3696
73.000,32.00,20.100,20.319,12.3534,98.8103,73.9232,97.3119,99.9601,12.3638
74.000,32.00,20.100,20.141,12.3685,98.7793,73.8950,97.2838,100.2823,12.3740
75.000,32.00,20.100,20.356,12.3454,98.7483,73.8668,97.2556,100.1035,12.3659
76.000,32.00,20.100,20.155,12.3790,98.7173,73.8385,97.2273,100.0265,12.3661
77.000,32.00,20.100,20.199,12.3760,98.6863,73.8103,97.1991,100.1242,12.3677
78.000,32.00,20.100,20.257,12.3602,98.6553,73.7820,97.1708,99.7420,12.3564
79.000,32.00,20.100,20.142,12.3372,98.6243,73.7538,97.1425,99.7265,12.3573
80.000,32.00,20.100,20.351,12.3597,98.5933,73.7255,97.1143,99.6639,12.3525
81.000,32.00,20.100,20.301,12.3523,98.5623,73.6973,97.0861,99.6190,12.3518
82.000,32.00,20.100,20.167,12.3365,98.5313,73.6690,97.0578,99.3218,12.3454
83.000,32.00,20.100,20.317,12.3359,98.5003,73.6408,97.0296,99.4854,12.3478
84.000,32.00,20.100,20.153,12.3608,98.4693,73.6126,97.0013,99.3311,12.3458
85.000,32.00,-28.178,-28.030,13.0186,98.4387,73.5847,96.9735,99.5507,13.0026
86.000,29.09,-26.129,-25.949,12.9971,98.4806,73.6222,97.0110,99.7819,13.0048
87.000,26.18,-23.934,-23.758,13.0001,98.5192,73.6568,97.0456,99.7494,12.9960
88.000,23.27,-21.607,-21.365,12.9961,98.5543,73.6883,97.0771,99.9764,12.9899
89.000,20.36,-19.163,-19.156,12.9853,98.5858,73.7165,97.1052,99.7440,12.9712
90.000,17.45,-16.616,-16.461,12.9454,98.6135,73.7411,97.1299,99.8559,12.9538
91.000,14.55,-13.981,-13.915,12.9356,98.6370,73.7622,97.1510,99.8468,12.9331
92.000,11.64,-11.273,-11.018,12.9221,98.6565,73.7796,97.1684,99.8110,12.9049
