time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
987.000,3.75,13.001,13.258,12.4406,82.9697,82.7419,78.1615,82.9747,12.4424
988.000,7.50,26.063,26.314,12.2289,82.9426,82.7146,78.1342,82.5245,12.2433
989.000,11.25,39.249,39.370,12.0591,82.8972,82.6690,78.0886,82.4434,12.0507
990.000,15.00,7.089,7.074,12.4824,82.8341,82.6057,78.0253,82.6003,12.4725
991.000,15.00,7.089,7.091,12.4878,82.8246,82.5960,78.0156,82.7946,12.4792
992.000,15.00,7.089,7.206,12.4894,82.8150,82.5863,78.0058,82.6688,12.4737
993.000,15.00,7.089,7.181,12.4731,82.8055,82.5765,77.9961,82.5833,12.4715
994.000,15.00,7.089,7.237,12.4818,82.7960,82.5667,77.9863,82.7205,12.4757
995.000,15.00,7.089,7.191,12.4802,82.7864,82.5570,77.9765,82.6279,12.4735
996.000,15.00,7.089,7.092,12.4600,82.7769,82.5472,77.9668,82.4742,12.4699
997.000,15.00,7.089,7.259,12.4649,82.7674,82.5374,77.9570,82.6713,12.4747
998.000,15.00,-14.961,-14.932,12.7590,82.7580,82.5277,77.9473,82.4025,12.7655
999.000,12.00,-12.065,-11.813,12.7294,82.7767,82.5463,77.9659,82.7339,12.7451
1000.000,9.00,-9.105,-9.012,12.7346,82.7914,82.5608,77.9804,82.8370,12.7194
1001.000,6.00,-6.097,-5.969,12.6764,82.8020,82.5712,77.9908,82.7519,12.6822
1002.000,3.00,-3.057,-2.870,12.6333,82.8083,82.5774,77.9970,82.6066,12.6404
1003.000,0.00,0.000,-0.003,12.6062,82.8104,82.5793,78.3775,82.8421,12.6130
1004.000,0.00,0.000,0.120,12.6256,82.8104,82.5793,77.9481,82.8463,12.6140
1005.000,0.00,0.000,0.185,12.6095,82.8104,82.5793,77.9947,82.7689,12.6128
1006.000,0.00,0.000,0.129,12.6341,82.8104,82.5793,78.4866,82.9513,12.6219
1007.000,0.00,0.000,0.234,12.5978,82.8104,82.5793,78.3236,82.7216,12.6147
1008.000,0.00,0.000,0.267,12.6056,82.8104,82.5793,78.5176,82.7679,12.6178
1009.000,0.00,0.000,0.113,12.6346,82.8104,82.5793,78.9758,82.9213,12.6270
1010.000,0.00,0.000,0.114,12.6389,82.8104,82.5793,78.7258,82.7596,12.6234
1011.000,0.00,0.000,0.209,12.6145,82.8104,82.5793,78.7744,82.6874,12.6215
1012.000,0.00,0.000,0.268,12.6244,82.8104,82.5793,79.0336,82.7624,12.6250
1013.000,0.00,0.000,0.133,12.6234,82.8104,82.5793,79.1416,82.7431,12.6278
1014.000,0.00,0.000,0.251,12.6434,82.8104,82.5793,79.4697,82.8321,12.6308
1015.000,0.00,0.000,0.217,12.6183,82.8104,82.5793,79.6379,82.7960,12.6315
1016.000,0.00,0.000,0.006,12.6487,82.8104,82.5793,79.5338,82.7711,12.6350
1017.000,0.00,0.000,0.015,12.6275,82.8104,82.5793,79.2927,82.5766,12.6298
1018.000,0.00,0.000,0.198,12.6243,82.8104,82.5793,79.6242,82.7199,12.6336
1019.000,0.00,0.000,0.104,12.6308,82.8104,82.5793,80.1576,82.9011,12.6423
1020.000,0.00,0.000,0.114,12.6255,82.8104,82.5793,80.2815,82.8677,12.6421
1021.000,0.00,0.000,-0.019,12.6389,82.8104,82.5793,80.3416,82.8775,12.6454
1022.000,0.00,0.000,0.063,12.6586,82.8104,82.5793,80.4768,82.8888,12.6458
1023.000,0.00,0.000,0.166,12.6539,82.8104,82.5793,80.9524,83.0876,12.6521
1024.000,0.00,0.000,0.176,12.6414,82.8104,82.5793,80.5828,82.8394,12.6446
1025.000,2.50,6.134,6.235,12.5431,82.8061,82.5749,80.6416,82.7016,12.5576
1026.000,5.00,12.286,12.391,12.4669,82.7933,82.5619,80.6286,82.7091,12.4712
1027.000,7.50,18.475,18.724,12.3599,82.7719,82.5403,80.6070,82.5311,12.3733
1028.000,10.00,24.718,24.943,12.2763,82.7419,82.5101,80.5768,82.5492,12.2807
1029.000,12.50,31.035,31.031,12.1619,82.7032,82.4712,80.5379,82.2650,12.1772
1030.000,15.00,41.490,41.622,12.0239,82.6556,82.4235,80.4902,82.2258,12.0183
1031.000,17.83,49.649,49.699,11.8735,82.5923,82.3600,80.4267,82.1651,11.8876
1032.000,20.67,50.000,50.145,11.8426,82.5232,82.2906,80.3573,82.0013,11.8552
1033.000,23.50,50.000,50.038,11.8349,82.4540,82.2212,80.2879,81.8727,11.8323
1034.000,26.33,50.000,50.103,11.8266,82.3849,82.1518,80.2185,82.1066,11.8202
1035.000,29.17,50.000,50.012,11.8005,82.3157,82.0824,80.1492,81.9841,11.7988
1036.000,32.00,20.100,20.369,12.1781,82.2468,82.0132,80.0800,81.8389,12.1766
1037.000,32.00,20.100,20.246,12.1744,82.2194,81.9850,80.0517,81.9236,12.1791
1038.000,32.00,20.100,20.226,12.1626,82.1920,81.9568,80.0235,81.9211,12.1774
1039.000,32.00,20.100,20.234,12.1832,82.1646,81.9285,79.9952,81.9576,12.1767
1040.000,32.00,20.100,20.280,12.1640,82.1371,81.9003,79.9670,81.7214,12.1664
1041.000,32.00,20.100,20.193,12.1845,82.1097,81.8721,79.9388,81.7912,12.1684
1042.000,32.00,20.100,20.259,12.1812,82.0823,81.8439,79.9106,81.8623,12.1684
1043.000,32.00,20.100,20.361,12.1728,82.0549,81.8157,79.8824,81.8645,12.1657
1044.000,32.00,20.100,20.312,12.1646,82.0275,81.7874,79.8541,81.6292,12.1571
1045.000,32.00,20.100,20.198,12.1740,82.0001,81.7591,79.8258,81.7843,12.1627
1046.000,32.00,20.100,20.111,12.1754,81.9726,81.7310,79.7977,81.6641,12.1585
1047.000,32.00,20.100,20.188,12.1651,81.9452,81.7028,79.7695,81.6943,12.1574
1048.000,32.00,20.100,20.348,12.1463,81.9178,81.6745,79.7413,81.5347,12.1487
1049.000,32.00,20.100,20.333,12.1544,81.8904,81.6462,79.7129,81.6165,12.1507
1050.000,32.00,20.100,20.340,12.1614,81.8630,81.6180,79.6848,81.6055,12.1493
1051.000,32.00,20.100,20.161,12.1415,81.8355,81.5898,79.6565,81.3556,12.1424
1052.000,32.00,20.100,20.122,12.1357,81.8081,81.5616,79.6283,81.5073,12.1473
1053.000,32.00,20.100,20.219,12.1572,81.7807,81.5334,79.6001,81.4137,12.1421
1054.000,32.00,20.100,20.155,12.1358,81.7533,81.5052,79.5719,81.2030,12.1352
1055.000,32.00,20.100,20.277,12.1435,81.7259,81.4770,79.5437,81.2990,12.1363
1056.000,32.00,20.100,20.117,12.1393,81.6985,81.4488,79.5155,81.3715,12.1404
1057.000,32.00,20.100,20.227,12.1538,81.6710,81.4206,79.4873,81.4168,12.1399
1058.000,32.00,20.100,20.113,12.1150,81.6436,81.3923,79.4591,81.2837,12.1364
1059.000,32.00,20.100,20.081,12.1126,81.6162,81.3641,79.4309,81.0733,12.1293
1060.000,32.00,-28.178,-27.911,12.8081,81.5891,81.3362,79.4029,81.2599,12.7833
1061.000,29.09,-26.129,-25.953,12.7988,81.6269,81.3738,79.4405,81.6378,12.7927
1062.000,26.18,-23.934,-23.710,12.7926,81.6616,81.4084,79.4751,81.8614,12.7909
1063.000,23.27,-21.607,-21.538,12.7773,81.6933,81.4398,79.5065,81.7640,12.7771
1064.000,20.36,-19.163,-19.109,12.7476,81.7216,81.4680,79.5347,81.7434,12.7606
1065.000,17.45,-16.616,-16.577,12.7304,81.7464,81.4927,79.5594,81.4522,12.7317
1066.000,14.55,-13.981,-13.935,12.7291,81.7677,81.5137,79.5804,81.7508,12.7194
1067.000,11.64,-11.273,-11.285,12.7095,81.7852,81.5311,79.5978,81.8776,12.6992
1068.000,8.73,-8.506,-8.494,12.6640,81.7989,81.5447,79.6114,81.7040,12.6651
1069.000,5.82,-5.695,-5.458,12.6373,81.8088,81.5544,79.6211,81.7568,12.6337
1070.000,2.91,-2.855,-2.668,12.5908,81.8147,81.5601,79.6269,81.7164,12.6006
1071.000,0.00,0.000,0.032,12.5480,81.8167,81.5619,76.3611,81.7776,12.5705
1072.000,0.00,0.000,0.025,12.5793,81.8167,81.5619,74.8810,81.7729,12.5739
1073.000,0.00,0.000,0.240,12.5885,81.8167,81.5619,74.9037,81.7991,12.5753
1074.000,0.00,0.000,0.006,12.5746,81.8167,81.5619,74.8777,81.6243,12.5758
1075.000,0.00,0.000,0.048,12.5785,81.8167,81.5619,75.5366,81.8293,12.5852
1076.000,0.00,0.000,0.127,12.5883,81.8167,81.5619,75.4620,81.6563,12.5813
1077.000,0.00,0.000,0.268,12.6038,81.8167,81.5619,75.8855,81.8150,12.5876
1078.000,0.00,0.000,0.210,12.5819,81.8167,81.5619,76.2478,81.8368,12.5918
1079.000,0.00,0.000,0.032,12.5814,81.8167,81.5619,76.2659,81.6951,12.5919
1080.000,0.00,0.000,0.199,12.5882,81.8167,81.5619,76.3147,81.6631,12.5911
1081.000,0.00,0.000,0.094,12.5799,81.8167,81.5619,76.2343,81.5472,12.5911
1082.000,0.00,0.000,0.159,12.5912,81.8167,81.5619,76.7674,81.6760,12.5969
1083.000,0.00,0.000,0.130,12.6188,81.8167,81.5619,77.4321,81.9195,12.6077
1084.000,0.00,0.000,-0.024,12.6061,81.8167,81.5619,77.3996,81.7869,12.6074
1085.000,0.00,0.000,0.237,12.5889,81.8167,81.5619,77.6536,81.8025,12.6063
1086.000,0.00,0.000,0.260,12.5995,81.8167,81.5619,77.5488,81.7137,12.6049
1087.000,0.00,0.000,0.037,12.6124,81.8167,81.5619,78.1461,81.9403,12.6175
1088.000,0.00,0.000,0.242,12.6089,81.8167,81.5619,78.0534,81.8233,12.6125
1089.000,0.00,0.000,0.170,12.6026,81.8167,81.5619,78.0810,81.7689,12.6133
1090.000,0.00,0.000,0.173,12.6235,81.8167,81.5619,78.5555,81.9320,12.6204
1091.000,0.00,0.000,0.199,12.6241,81.8167,81.5619,78.2428,81.7033,12.6139
1092.000,0.00,0.000,0.129,12.6234,81.8167,81.5619,78.3705,81.7356,12.6175
1093.000,2.50,6.134,6.245,12.5266,81.8124,81.5575,77.9893,81.7982,12.5370
1094.000,5.00,12.286,12.292,12.4442,81.7996,81.5445,77.9763,81.4992,12.4422
1095.000,7.50,18.475,18.488,12.3462,81.7782,81.5230,77.9548,81.5695,12.3549
1096.000,10.00,24.718,24.839,12.2495,81.7482,81.4928,77.9246,81.5788,12.2607
1097.000,12.50,31.035,31.169,12.1628,81.7095,81.4539,77.8857,81.5809,12.1637
1098.000,15.00,29.164,29.180,12.1860,81.6620,81.4062,77.8380,81.5329,12.1747
1099.000,16.82,32.889,33.113,12.1225,81.6189,81.3629,77.7947,81.5383,12.1097
1100.000,18.64,36.678,36.929,12.0194,81.5706,81.3144,77.7462,81.2414,12.0347
1101.000,20.45,40.539,40.697,11.9833,81.5170,81.2606,77.6924,81.3962,11.9744
1102.000,22.27,44.480,44.492,11.8779,81.4579,81.2014,77.6332,80.9103,11.8907
1103.000,24.09,48.506,48.735,11.8289,81.3934,81.1366,77.5684,80.9537,11.8176
1104.000,25.91,50.000,50.104,11.7654,81.3245,81.0676,77.4993,80.7903,11.7755
1105.000,27.73,50.000,50.254,11.7594,81.2553,80.9982,77.4300,80.6785,11.7523
1106.000,29.55,50.000,50.254,11.7320,81.1862,80.9288,77.3606,80.7043,11.7365
1107.000,31.36,50.000,50.172,11.7066,81.1170,80.8594,77.2911,80.4668,11.7137
1108.000,33.18,50.000,50.011,11.6937,81.0479,80.7900,77.2218,80.4253,11.6992
1109.000,35.00,50.000,50.043,11.6757,80.9788,80.7206,77.1524,80.3315,11.6810
1110.000,36.67,50.000,50.248,11.6719,80.9096,80.6512,77.0830,80.2024,11.6600
1111.000,38.33,50.000,50.050,11.6436,80.8405,80.5818,77.0136,80.2507,11.6510
1112.000,40.00,50.000,50.157,11.6391,80.7713,80.5124,76.9442,80.2173,11.6357
1113.000,41.67,50.000,50.197,11.6185,80.7022,80.4431,76.8748,80.1039,11.6192
1114.000,43.33,50.000,50.254,11.5990,80.6330,80.3736,76.8054,79.9488,11.6016
1115.000,45.00,50.000,50.009,11.5996,80.5639,80.3043,76.7361,79.9338,11.5933
1116.000,46.67,50.000,49.975,11.5865,80.4948,80.2350,76.6667,79.8137,11.5791
1117.000,48.33,50.000,50.035,11.5777,80.4256,80.1656,76.5973,79.6207,11.5618
1118.000,50.00,45.773,45.853,11.6063,80.3565,80.0962,76.5279,79.5378,11.6059
1119.000,50.00,45.773,45.818,11.5953,80.2933,80.0325,76.4642,79.6387,11.6027
1120.000,50.00,45.773,46.022,11.6042,80.2301,79.9689,76.4007,79.5176,11.5892
1121.000,50.00,45.773,46.003,11.5888,80.1670,79.9051,76.3369,79.2549,11.5742
1122.000,50.00,45.773,45.757,11.5620,80.1038,79.8415,76.2733,79.3894,11.5760
1123.000,50.00,45.773,45.776,11.5785,80.0406,79.7778,76.2095,79.2105,11.5640
1124.000,50.00,45.773,45.884,11.5600,79.9774,79.7141,76.1459,79.0464,11.5516
1125.000,50.00,45.773,45.874,11.5601,79.9142,79.6504,76.0821,79.1810,11.5510
1126.000,50.00,45.773,45.848,11.5495,79.8511,79.5867,76.0184,79.1065,11.5440
1127.000,50.00,45.773,45.953,11.5206,79.7879,79.5230,75.9548,78.9629,11.5330
1128.000,50.00,45.773,45.818,11.5131,79.7247,79.4593,75.8911,78.7601,11.5236
1129.000,50.00,45.773,45.793,11.5183,79.6615,79.3957,75.8275,78.8821,11.5238
1130.000,50.00,-15.357,-15.345,12.3465,79.5988,79.3324,75.7642,78.5747,12.3350
1131.000,48.12,-15.660,-15.538,12.4028,79.6202,79.3539,75.7856,79.2922,12.3886
1132.000,46.25,-15.862,-15.777,12.4054,79.6417,79.3753,75.8071,79.2971,12.4175
1133.000,44.38,-15.968,-15.760,12.4437,79.6642,79.3970,75.8288,79.3181,12.4426
1134.000,42.50,-15.980,-15.779,12.4838,79.6868,79.4190,75.8507,79.3377,12.4672
1135.000,40.63,-15.904,-15.780,12.4742,79.7095,79.4409,75.8727,79.4975,12.4952
1136.000,38.75,-15.743,-15.628,12.5298,79.7312,79.4624,75.8942,79.5828,12.5176
1137.000,36.87,-15.500,-15.365,12.5179,79.7526,79.4838,75.9156,79.3475,12.5268
1138.000,35.00,23.354,23.357,12.0320,79.7738,79.5049,75.9367,79.5477,12.0304
1139.000,35.00,23.354,23.385,12.0033,79.7416,79.4727,75.9045,79.1045,12.0147
1140.000,35.00,23.354,23.520,12.0323,79.7095,79.4404,75.8722,79.2558,12.0178
1141.000,35.00,23.354,23.377,12.0038,79.6773,79.4081,75.8399,79.1559,12.0162
1142.000,35.00,23.354,23.479,11.9998,79.6451,79.3758,75.8076,79.0300,12.0104
1143.000,35.00,23.354,23.495,12.0039,79.6129,79.3435,75.7753,78.9475,12.0074
1144.000,35.00,23.354,23.477,12.0070,79.5807,79.3113,75.7430,78.9015,12.0061
1145.000,35.00,23.354,23.596,11.9919,79.5485,79.2789,75.7107,78.8531,12.0028
1146.000,35.00,23.354,23.580,11.9981,79.5163,79.2467,75.6784,78.8357,12.0025
1147.000,35.00,23.354,23.354,11.9874,79.4842,79.2144,75.6462,78.7290,12.0020
1148.000,35.00,23.354,23.374,11.9882,79.4520,79.1821,75.6139,78.8192,12.0048
1149.000,35.00,23.354,23.467,12.0011,79.4198,79.1498,75.5816,78.7342,12.0008
1150.000,35.00,23.354,23.468,11.9837,79.3876,79.1175,75.5493,78.6088,11.9967
1151.000,35.00,23.354,23.556,11.9953,79.3554,79.0852,75.5170,78.7602,12.0008
1152.000,35.00,23.354,23.393,11.9823,79.3232,79.0529,75.4847,78.5651,11.9966
1153.000,35.00,-38.659,-38.651,12.8570,79.2915,79.0210,75.4528,78.6983,12.8391
1154.000,31.50,-35.521,-35.473,12.8574,79.3430,79.0724,75.5042,79.2213,12.8440
1155.000,28.00,-32.153,-32.159,12.8379,79.3900,79.1193,75.5510,79.1767,12.8249
1156.000,24.50,-28.581,-28.367,12.8230,79.4322,79.1613,75.5930,79.3704,12.8047
1157.000,21.00,-24.830,-24.684,12.7692,79.4693,79.1982,75.6300,79.3052,12.7743
1158.000,17.50,-20.926,-20.791,12.7501,79.5011,79.2298,75.6616,79.4115,12.7442
1159.000,14.00,-16.894,-16.623,12.7010,79.5273,79.2559,75.6877,79.5001,12.7068
1160.000,10.50,-12.760,-12.632,12.6445,79.5479,79.2763,75.7081,79.2802,12.6588
1161.000,7.00,-8.549,-8.550,12.6348,79.5627,79.2909,75.7227,79.3676,12.6174
1162.000,3.50,-4.287,-4.253,12.5834,79.5716,79.2996,75.7314,79.3908,12.5683
1163.000,0.00,0.000,-0.020,12.5236,79.5746,79.3024,73.2137,79.5042,12.5207
1164.000,0.00,0.000,0.115,12.5358,79.5746,79.3024,70.8195,79.4146,12.5203
1165.000,0.00,0.000,0.088,12.5141,79.5746,79.3024,70.6919,79.3154,12.5215
1166.000,0.00,0.000,0.155,12.5271,79.5746,79.3024,71.2674,79.4867,12.5304
1167.000,0.00,0.000,0.017,12.5457,79.5746,79.3024,71.3305,79.4102,12.5337
1168.000,0.00,0.000,0.058,12.5475,79.5746,79.3024,71.5838,79.3504,12.5349
1169.000,0.00,0.000,0.184,12.5420,79.5746,79.3024,71.8418,79.2948,12.5349
1170.000,0.00,0.000,0.154,12.5558,79.5746,79.3024,72.4519,79.4992,12.5456
1171.000,0.00,0.000,0.227,12.5375,79.5746,79.3024,72.4981,79.3597,12.5432
1172.000,0.00,0.000,-0.009,12.5424,79.5746,79.3024,72.9764,79.4378,12.5522
1173.000,0.00,0.000,0.207,12.5581,79.5746,79.3024,72.9505,79.3163,12.5482
1174.000,0.00,0.000,0.141,12.5688,79.5746,79.3024,73.7241,79.5927,12.5614
1175.000,0.00,0.000,0.006,12.5409,79.5746,79.3024,73.8698,79.4797,12.5621
1176.000,0.00,0.000,0.097,12.5676,79.5746,79.3024,73.8790,79.4494,12.5625
1177.000,0.00,0.000,0.229,12.5742,79.5746,79.3024,74.3814,79.5845,12.5678
1178.000,0.00,0.000,0.074,12.5829,79.5746,79.3024,74.7545,79.6464,12.5743
1179.000,0.00,0.000,0.101,12.5778,79.5746,79.3024,74.4599,79.4273,12.5689
1180.000,0.00,0.000,0.109,12.5700,79.5746,79.3024,74.7904,79.5027,12.5736
1181.000,0.00,0.000,0.170,12.5824,79.5746,79.3024,74.8422,79.4467,12.5731
1182.000,3.75,13.001,13.062,12.4126,79.5655,79.2932,74.4260,79.2631,12.3918
1183.000,7.50,26.063,26.270,12.1969,79.5384,79.2659,74.3986,79.1282,12.2014
1184.000,11.25,39.249,39.460,12.0239,79.4930,79.2203,74.3531,79.0353,12.0065
1185.000,15.00,7.089,7.191,12.4406,79.4299,79.1570,74.2898,78.9448,12.4197
1186.000,15.00,7.089,7.150,12.4268,79.4204,79.1472,74.2799,79.1917,12.4291
1187.000,15.00,7.089,7.258,12.4225,79.4108,79.1374,74.2701,79.1214,12.4256
1188.000,15.00,7.089,7.225,12.4346,79.4013,79.1276,74.2604,79.2804,12.4319
1189.000,15.00,7.089,7.333,12.4417,79.3917,79.1178,74.2506,79.2009,12.4281
1190.000,15.00,7.089,7.271,12.4194,79.3822,79.1080,74.2408,79.2016,12.4293
1191.000,15.00,7.089,7.074,12.4452,79.3727,79.0983,74.2310,79.2314,12.4333
1192.000,15.00,7.089,7.157,12.4437,79.3631,79.0885,74.2213,79.3660,12.4370
1193.000,15.00,-14.961,-14.892,12.7150,79.3537,79.0788,74.2116,79.1330,12.7271
1194.000,12.00,-12.065,-11.982,12.7169,79.3725,79.0974,74.2302,79.4826,12.7101
1195.000,9.00,-9.105,-9.006,12.6737,79.3872,79.1120,74.2447,79.1946,12.6687
1196.000,6.00,-6.097,-6.057,12.6282,79.3977,79.1223,74.2551,79.3153,12.6397
1197.000,3.00,-3.057,-2.959,12.5948,79.4041,79.1285,74.2613,79.6211,12.6132
1198.000,0.00,0.000,0.172,12.5850,79.4062,79.1304,74.8713,79.4545,12.5685
1199.000,0.00,0.000,0.209,12.5554,79.4062,79.1304,74.3449,79.2894,12.5648
1200.000,0.00,0.000,0.235,12.5848,79.4062,79.1304,74.4982,79.3392,12.5684
1201.000,0.00,0.000,0.099,12.5854,79.4062,79.1304,74.8734,79.4452,12.5761
1202.000,0.00,0.000,0.107,12.5661,79.4062,79.1304,75.0242,79.3811,12.5758
1203.000,0.00,0.000,0.158,12.5780,79.4062,79.1304,75.1643,79.3699,12.5767
1204.000,0.00,0.000,0.087,12.5791,79.4062,79.1304,75.3918,79.4260,12.5815
1205.000,0.00,0.000,-0.004,12.5793,79.4062,79.1304,75.5964,79.4363,12.5849
1206.000,0.00,0.000,-0.004,12.5854,79.4062,79.1304,75.7496,79.4588,12.5874
1207.000,0.00,0.000,0.244,12.5863,79.4062,79.1304,75.5592,79.3478,12.5821
1208.000,0.00,0.000,0.079,12.5776,79.4062,79.1304,76.0805,79.4720,12.5901
1209.000,0.00,0.000,0.158,12.5873,79.4062,79.1304,75.9178,79.3220,12.5855
1210.000,0.00,0.000,0.099,12.5798,79.4062,79.1304,75.8244,79.2298,12.5848
1211.000,0.00,0.000,0.013,12.6019,79.4062,79.1304,76.2216,79.3857,12.5926
1212.000,0.00,0.000,0.244,12.6072,79.4062,79.1304,76.6834,79.5600,12.5968
1213.000,0.00,0.000,0.207,12.6011,79.4062,79.1304,76.8466,79.5515,12.5983
1214.000,0.00,0.000,0.223,12.5861,79.4062,79.1304,76.4038,79.2886,12.5904
1215.000,0.00,0.000,0.060,12.5868,79.4062,79.1304,76.6583,79.3471,12.5958
1216.000,0.00,0.000,0.167,12.5945,79.4062,79.1304,76.6996,79.3974,12.5973
1217.000,0.00,0.000,0.213,12.5925,79.4062,79.1304,76.8737,79.4235,12.5987
1218.000,0.00,0.000,0.027,12.5812,79.4062,79.1304,76.8015,79.3022,12.5982
1219.000,0.00,0.000,0.231,12.6027,79.4062,79.1304,77.1316,79.4353,12.6010
1220.000,2.50,6.134,6.314,12.5202,79.4019,79.1259,76.6752,79.4772,12.5198
1221.000,5.00,12.286,12.384,12.4174,79.3891,79.1130,76.6622,79.1086,12.4218
1222.000,7.50,18.475,18.695,12.3322,79.3677,79.0914,76.6407,79.1436,12.3315
1223.000,10.00,24.718,24.941,12.2445,79.3377,79.0612,76.6105,79.1049,12.2366
1224.000,12.50,31.035,31.201,12.1412,79.2990,79.0224,76.5716,78.8977,12.1332
1225.000,15.00,41.490,41.722,11.9854,79.2514,78.9746,76.5239,79.0819,11.9828
1226.000,17.83,49.649,49.808,11.8589,79.1881,78.9111,76.4604,78.8565,11.8464
1227.000,20.67,50.000,50.179,11.7996,79.1189,78.8418,76.3910,78.7018,11.8152
1228.000,23.50,50.000,50.160,11.7721,79.0498,78.7724,76.3216,78.3996,11.7853
1229.000,26.33,50.000,50.237,11.7683,78.9807,78.7029,76.2521,78.3784,11.7645
1230.000,29.17,50.000,50.253,11.7421,78.9115,78.6335,76.1827,78.4284,11.7476
1231.000,32.00,20.100,20.199,12.1207,78.8426,78.5643,76.1135,78.2441,12.1296
1232.000,32.00,20.100,20.144,12.1200,78.8152,78.5360,76.0852,78.4559,12.1356
1233.000,32.00,20.100,20.282,12.1489,78.7878,78.5077,76.0570,78.4625,12.1322
1234.000,32.00,20.100,20.261,12.1191,78.7603,78.4795,76.0287,78.4808,12.1313
1235.000,32.00,20.100,20.225,12.1440,78.7329,78.4513,76.0005,78.5809,12.1334
1236.000,32.00,20.100,20.253,12.1240,78.7055,78.4231,75.9723,78.3082,12.1222
1237.000,32.00,20.100,20.089,12.1316,78.6781,78.3949,75.9441,78.4593,12.1280
1238.000,32.00,20.100,20.091,12.1161,78.6507,78.3667,75.9159,78.3004,12.1212
1239.000,32.00,20.100,20.356,12.1289,78.6232,78.3385,75.8877,78.3655,12.1185
1240.000,32.00,20.100,20.168,12.1081,78.5958,78.3102,75.8594,78.2092,12.1145
1241.000,32.00,20.100,20.130,12.1041,78.5684,78.2820,75.8313,78.1451,12.1117
1242.000,32.00,20.100,20.100,12.1039,78.5410,78.2537,75.8030,78.0421,12.1075
1243.000,32.00,20.100,20.136,12.0968,78.5136,78.2255,75.7747,78.1115,12.1084
1244.000,32.00,20.100,20.224,12.0988,78.4862,78.1973,75.7465,78.0722,12.1049
1245.000,32.00,20.100,20.324,12.0978,78.4587,78.1691,75.7183,77.9822,12.0996
1246.000,32.00,20.100,20.099,12.1190,78.4313,78.1408,75.6901,78.0068,12.1027
1247.000,32.00,20.100,20.162,12.0892,78.4039,78.1126,75.6619,77.9802,12.1002
1248.000,32.00,20.100,20.305,12.1024,78.3765,78.0845,75.6337,78.0501,12.0999
1249.000,32.00,20.100,20.142,12.0843,78.3491,78.0562,75.6055,77.8350,12.0942
1250.000,32.00,20.100,20.345,12.0978,78.3216,78.0280,75.5772,77.8447,12.0912
1251.000,32.00,20.100,20.279,12.0876,78.2942,77.9997,75.5489,77.8915,12.0931
1252.000,32.00,20.100,20.143,12.1054,78.2668,77.9715,75.5207,77.8498,12.0930
1253.000,32.00,20.100,20.107,12.0949,78.2394,77.9433,75.4925,77.8379,12.0926
1254.000,32.00,20.100,20.346,12.0767,78.2120,77.9151,75.4643,77.7823,12.0870
1255.000,32.00,-28.178,-28.095,12.7582,78.1849,77.8872,75.4364,77.8175,12.7419
1256.000,29.09,-26.129,-26.007,12.7374,78.2227,77.9248,75.4740,78.1472,12.7479
1257.000,26.18,-23.934,-23.747,12.7582,78.2574,77.9594,75.5086,78.3101,12.7438
1258.000,23.27,-21.607,-21.346,12.7193,78.2890,77.9909,75.5401,78.3459,12.7316
1259.000,20.36,-19.163,-18.943,12.7213,78.3174,78.0190,75.5682,78.4353,12.7191
1260.000,17.45,-16.616,-16.441,12.6916,78.3422,78.0437,75.5929,78.4686,12.7014
1261.000,14.55,-13.981,-13.776,12.6899,78.3635,78.0648,75.6140,78.3912,12.6760
1262.000,11.64,-11.273,-11.175,12.6526,78.3810,78.0821,75.6314,78.5532,12.6576
1263.000,8.73,-8.506,-8.519,12.6181,78.3947,78.0957,75.6449,78.2582,12.6213
1264.000,5.82,-5.695,-5.609,12.5918,78.4046,78.1054,75.6546,78.4200,12.5952
1265.000,2.91,-2.855,-2.723,12.5711,78.4105,78.1111,75.6603,78.3389,12.5595
1266.000,0.00,0.000,0.017,12.5302,78.4125,78.1129,72.7880,78.3555,12.5275
1267.000,0.00,0.000,0.128,12.5257,78.4125,78.1129,71.7101,78.4363,12.5321
1268.000,0.00,0.000,0.188,12.5219,78.4125,78.1129,71.6390,78.4148,12.5339
1269.000,0.00,0.000,0.187,12.5337,78.4125,78.1129,71.8043,78.3435,12.5346
1270.000,0.00,0.000,0.124,12.5330,78.4125,78.1129,71.5970,78.1621,12.5325
1271.000,0.00,0.000,0.041,12.5537,78.4125,78.1129,72.0525,78.2443,12.5394
1272.000,0.00,0.000,0.065,12.5566,78.4125,78.1129,72.3719,78.3263,12.5447
1273.000,0.00,0.000,0.143,12.5342,78.4125,78.1129,72.3062,78.1818,12.5416
1274.000,0.00,0.000,0.078,12.5364,78.4125,78.1129,72.8791,78.3514,12.5509
1275.000,0.00,0.000,0.170,12.5347,78.4125,78.1129,72.8477,78.1880,12.5466
1276.000,0.00,0.000,0.050,12.5678,78.4125,78.1129,73.4925,78.4584,12.5598
1277.000,0.00,0.000,0.220,12.5661,78.4125,78.1129,73.9449,78.5341,12.5622
1278.000,0.00,0.000,-0.011,12.5772,78.4125,78.1129,74.0070,78.4950,12.5662
1279.000,0.00,0.000,0.212,12.5505,78.4125,78.1129,73.7194,78.2577,12.5573
1280.000,0.00,0.000,0.026,12.5624,78.4125,78.1129,73.9531,78.3477,12.5650
