time,speed_kmh,i_true,i_meas,v_meas,true_soc,cc_soc,hybrid_soc,kf_soc
619.000,0.00,0.000,0.070,12.7126,89.6189,64.4784,85.4152,89.5488,12.7080
620.000,0.00,0.000,0.069,12.7031,89.6189,64.4784,85.1987,89.3236,12.7022
621.000,0.00,0.000,0.261,12.7183,89.6189,64.4784,85.8400,89.6050,12.7109
622.000,0.00,0.000,0.056,12.7245,89.6189,64.4784,86.2074,89.6909,12.7183
623.000,0.00,0.000,0.112,12.7099,89.6189,64.4784,86.0039,89.5273,12.7136
624.000,0.00,0.000,0.271,12.7096,89.6189,64.4784,86.1624,89.5845,12.7150
625.000,0.00,0.000,0.191,12.7106,89.6189,64.4784,86.4793,89.6469,12.7197
626.000,0.00,0.000,-0.008,12.7172,89.6189,64.4784,86.1871,89.4435,12.7170
627.000,0.00,0.000,-0.014,12.7352,89.6189,64.4784,86.4713,89.5457,12.7220
628.000,0.00,0.000,0.119,12.7176,89.6189,64.4784,86.7354,89.6075,12.7235
629.000,0.00,0.000,0.007,12.7093,89.6189,64.4784,86.4501,89.3706,12.7183
630.000,0.00,0.000,0.173,12.7122,89.6189,64.4784,86.6266,89.4795,12.7211
631.000,0.00,0.000,-0.013,12.7101,89.6189,64.4784,86.6557,89.4029,12.7222
632.000,0.00,0.000,0.098,12.7339,89.6189,64.4784,87.3406,89.7029,12.7320
633.000,0.00,0.000,0.079,12.7261,89.6189,64.4784,87.1869,89.5547,12.7282
634.000,0.00,0.000,0.259,12.7265,89.6189,64.4784,87.2333,89.5985,12.7283
635.000,2.50,6.134,6.394,12.6505,89.6146,64.4740,86.8252,89.6877,12.6479
636.000,5.00,12.286,12.528,12.5693,89.6018,64.4610,86.8122,89.6001,12.5585
637.000,7.50,18.475,18.503,12.4833,89.5804,64.4394,86.7907,89.4000,12.4647
638.000,10.00,24.718,24.774,12.3498,89.5504,64.4092,86.7605,89.2779,12.3667
639.000,12.50,31.035,31.238,12.2680,89.5117,64.3703,86.7216,89.2914,12.2679
640.000,15.00,41.490,41.622,12.0885,89.4641,64.3225,86.6738,88.9422,12.1013
641.000,17.83,49.649,49.875,11.9556,89.4008,64.2590,86.6103,88.9673,11.9712
642.000,20.67,50.000,50.124,11.9445,89.3317,64.1896,86.5408,88.9276,11.9456
643.000,23.50,50.000,50.261,11.9123,89.2625,64.1202,86.4715,88.7679,11.9183
644.000,26.33,50.000,50.104,11.8784,89.1934,64.0509,86.4021,88.6588,11.8976
645.000,29.17,50.000,49.993,11.8789,89.1242,63.9814,86.3327,88.5734,11.8779
646.000,32.00,20.100,20.371,12.2785,89.0553,63.9122,86.2635,88.7907,12.2677
647.000,32.00,20.100,20.229,12.2456,89.0279,63.8839,86.2351,88.5879,12.2608
648.000,32.00,20.100,20.141,12.2766,89.0005,63.8556,86.2069,88.7271,12.2648
649.000,32.00,20.100,20.099,12.2654,88.9730,63.8274,86.1787,88.6657,12.2615
650.000,32.00,20.100,20.255,12.2429,88.9456,63.7993,86.1505,88.6208,12.2561
651.000,32.00,20.100,20.354,12.2420,88.9182,63.7711,86.1223,88.7001,12.2558
652.000,32.00,20.100,20.375,12.2425,88.8908,63.7429,86.0941,88.7144,12.2543
653.000,32.00,20.100,20.266,12.2363,88.8634,63.7147,86.0660,88.5970,12.2504
654.000,32.00,20.100,20.285,12.2520,88.8359,63.6864,86.0377,88.5911,12.2484
655.000,32.00,20.100,20.131,12.2604,88.8085,63.6582,86.0095,88.4799,12.2455
656.000,32.00,20.100,20.190,12.2390,88.7811,63.6300,85.9812,88.6424,12.2489
657.000,32.00,20.100,20.365,12.2375,88.7537,63.6018,85.9530,88.4828,12.2399
658.000,32.00,20.100,20.119,12.2424,88.7263,63.5736,85.9249,88.5635,12.2449
659.000,32.00,20.100,20.307,12.2422,88.6989,63.5454,85.8966,88.3664,12.2346
660.000,32.00,20.100,20.220,12.2524,88.6714,63.5171,85.8684,88.2842,12.2321
661.000,32.00,20.100,20.317,12.2204,88.6440,63.4889,85.8402,88.1738,12.2263
662.000,32.00,20.100,20.165,12.2104,88.6166,63.4607,85.8119,88.0503,12.2234
663.000,32.00,20.100,20.277,12.2290,88.5892,63.4325,85.7837,88.3285,12.2306
664.000,32.00,20.100,20.348,12.2092,88.5618,63.4042,85.7555,88.2227,12.2254
665.000,32.00,20.100,20.192,12.2363,88.5343,63.3760,85.7273,88.1435,12.2243
666.000,32.00,20.100,20.083,12.2126,88.5069,63.3478,85.6991,88.2179,12.2277
667.000,32.00,20.100,20.187,12.2021,88.4795,63.3196,85.6709,87.8899,12.2147
668.000,32.00,20.100,20.307,12.2159,88.4521,63.2914,85.6427,88.0300,12.2175
669.000,32.00,20.100,20.211,12.2370,88.4247,63.2632,85.6144,88.0587,12.2194
670.000,32.00,-28.178,-27.998,12.8702,88.3976,63.2354,85.5866,87.9896,12.8676
671.000,29.09,-26.129,-25.896,12.8661,88.4354,63.2729,85.6242,88.5091,12.8798
672.000,26.18,-23.934,-23.754,12.8559,88.4701,63.3075,85.6588,88.5024,12.8716
673.000,23.27,-21.607,-21.561,12.8406,88.5017,63.3390,85.6902,88.2826,12.8536
674.000,20.36,-19.163,-19.149,12.8384,88.5301,63.3671,85.7184,88.4728,12.8446
675.000,17.45,-16.616,-16.454,12.8292,88.5549,63.3918,85.7431,88.6340,12.8286
676.000,14.55,-13.981,-13.778,12.8199,88.5762,63.4129,85.7641,88.6976,12.8078
677.000,11.64,-11.273,-11.156,12.7894,88.5937,63.4302,85.7815,88.6024,12.7805
678.000,8.73,-8.506,-8.312,12.7536,88.6074,63.4438,85.7951,88.6327,12.7526
679.000,5.82,-5.695,-5.527,12.7102,88.6173,63.4535,85.8048,88.5296,12.7192
680.000,2.91,-2.855,-2.698,12.7042,88.6232,63.4592,85.8105,88.5726,12.6885
681.000,0.00,0.000,0.095,12.6521,88.6252,63.4610,82.6028,88.3595,12.6480
682.000,0.00,0.000,0.080,12.6477,88.6252,63.4610,81.3564,88.4447,12.6547
683.000,0.00,0.000,0.099,12.6681,88.6252,63.4610,81.7587,88.5923,12.6627
684.000,0.00,0.000,0.075,12.6755,88.6252,63.4610,82.2327,88.6888,12.6695
685.000,0.00,0.000,0.202,12.6843,88.6252,63.4610,82.3728,88.6419,12.6692
686.000,0.00,0.000,0.078,12.6655,88.6252,63.4610,82.3487,88.4536,12.6674
687.000,0.00,0.000,0.249,12.6926,88.6252,63.4610,82.6553,88.5581,12.6715
688.000,0.00,0.000,0.142,12.6855,88.6252,63.4610,83.1242,88.6541,12.6789
689.000,0.00,0.000,0.207,12.6764,88.6252,63.4610,82.8436,88.4216,12.6727
690.000,0.00,0.000,0.147,12.6744,88.6252,63.4610,83.5747,88.6496,12.6837
691.000,0.00,0.000,0.164,12.6904,88.6252,63.4610,83.2183,88.4422,12.6789
692.000,0.00,0.000,0.091,12.6825,88.6252,63.4610,84.0135,88.7212,12.6916
693.000,0.00,0.000,0.031,12.7005,88.6252,63.4610,84.2902,88.7328,12.6949
694.000,0.00,0.000,0.096,12.7113,88.6252,63.4610,84.4528,88.7353,12.6962
695.000,0.00,0.000,0.141,12.7037,88.6252,63.4610,84.6718,88.7626,12.6984
696.000,0.00,0.000,0.105,12.7134,88.6252,63.4610,84.5475,88.6525,12.6971
697.000,0.00,0.000,0.047,12.6883,88.6252,63.4610,84.9424,88.7476,12.7030
698.000,0.00,0.000,0.183,12.7130,88.6252,63.4610,85.2900,88.8380,12.7059
699.000,0.00,0.000,0.025,12.7141,88.6252,63.4610,84.6867,88.5216,12.6991
700.000,0.00,0.000,0.218,12.6852,88.6252,63.4610,85.1623,88.6441,12.7023
701.000,0.00,0.000,0.174,12.7119,88.6252,63.4610,85.1022,88.5669,12.7018
702.000,0.00,0.000,0.217,12.7165,88.6252,63.4610,85.3244,88.6620,12.7060
703.000,2.50,6.134,6.247,12.6375,88.6209,63.4566,84.8155,88.5779,12.6218
704.000,5.00,12.286,12.298,12.5487,88.6081,63.4436,84.8025,88.7713,12.5435
705.000,7.50,18.475,18.659,12.4334,88.5867,63.4220,84.7809,88.4903,12.4420
706.000,10.00,24.718,24.874,12.3317,88.5567,63.3918,84.7508,88.2328,12.3406
707.000,12.50,31.035,31.285,12.2456,88.5179,63.3529,84.7118,88.4078,12.2484
708.000,15.00,29.164,29.286,12.2383,88.4705,63.3052,84.6641,88.0764,12.2499
709.000,16.82,32.889,32.885,12.2066,88.4274,63.2620,84.6209,88.2285,12.1944
710.000,18.64,36.678,36.785,12.1406,88.3790,63.2135,84.5725,88.2261,12.1283
711.000,20.45,40.539,40.671,12.0605,88.3254,63.1597,84.5187,87.9617,12.0522
712.000,22.27,44.480,44.610,11.9931,88.2664,63.1005,84.4594,87.8238,11.9784
713.000,24.09,48.506,48.490,11.9174,88.2018,63.0358,84.3947,87.9429,11.9127
714.000,25.91,50.000,50.031,11.8658,88.1329,62.9667,84.3256,87.5516,11.8605
715.000,27.73,50.000,50.205,11.8236,88.0638,62.8973,84.2563,87.4436,11.8371
716.000,29.55,50.000,50.071,11.8351,87.9946,62.8279,84.1868,87.5015,11.8242
717.000,31.36,50.000,50.067,11.8171,87.9255,62.7586,84.1175,87.3348,11.8028
718.000,33.18,50.000,50.035,11.8033,87.8564,62.6892,84.0481,87.3661,11.7889
719.000,35.00,50.000,50.164,11.7694,87.7872,62.6198,83.9787,87.1658,11.7658
720.000,36.67,50.000,50.127,11.7380,87.7181,62.5504,83.9093,87.0656,11.7490
721.000,38.33,50.000,50.015,11.7236,87.6489,62.4811,83.8400,86.9916,11.7347
722.000,40.00,50.000,50.077,11.7179,87.5798,62.4117,83.7706,86.8802,11.7175
723.000,41.67,50.000,50.157,11.7142,87.5107,62.3424,83.7013,86.8488,11.7033
724.000,43.33,50.000,50.033,11.6930,87.4415,62.2730,83.6319,86.7133,11.6888
725.000,45.00,50.000,50.051,11.6867,87.3724,62.2037,83.5626,86.7591,11.6791
726.000,46.67,50.000,50.266,11.6446,87.3032,62.1343,83.4932,86.4793,11.6562
727.000,48.33,50.000,50.178,11.6580,87.2341,62.0649,83.4238,86.6496,11.6531
728.000,50.00,45.773,46.043,11.6834,87.1650,61.9956,83.3545,86.4402,11.6922
729.000,50.00,45.773,46.017,11.6969,87.1018,61.9318,83.2907,86.5052,11.6876
730.000,50.00,45.773,46.033,11.6615,87.0386,61.8681,83.2270,86.3575,11.6757
731.000,50.00,45.773,45.847,11.6462,86.9754,61.8044,83.1633,85.9992,11.6597
732.000,50.00,45.773,46.046,11.6671,86.9123,61.7406,83.0995,86.0510,11.6528
733.000,50.00,45.773,45.989,11.6323,86.8491,61.6769,83.0358,85.8915,11.6425
734.000,50.00,45.773,45.941,11.6467,86.7859,61.6132,82.9721,86.0091,11.6417
735.000,50.00,45.773,45.913,11.6372,86.7227,61.5494,82.9084,85.8560,11.6318
736.000,50.00,45.773,45.999,11.6177,86.6595,61.4857,82.8446,85.7403,11.6218
737.000,50.00,45.773,45.811,11.6341,86.5964,61.4220,82.7809,85.9062,11.6253
738.000,50.00,45.773,46.021,11.6291,86.5332,61.3583,82.7172,85.7233,11.6118
739.000,50.00,45.773,45.996,11.5875,86.4700,61.2946,82.6535,85.5235,11.6012
740.000,50.00,-15.357,-15.196,12.4428,86.4072,61.2313,82.5902,85.5949,12.4259
741.000,48.12,-15.660,-15.429,12.4534,86.4287,61.2527,82.6117,86.0096,12.4697
742.000,46.25,-15.862,-15.853,12.5208,86.4501,61.2742,82.6331,86.2643,12.5096
743.000,44.38,-15.968,-15.950,12.5276,86.4727,61.2960,82.6549,86.2258,12.5341
744.000,42.50,-15.980,-15.719,12.5634,86.4953,61.3179,82.6768,86.2199,12.5545
745.000,40.63,-15.904,-15.639,12.5896,86.5180,61.3397,82.6986,86.1865,12.5749
746.000,38.75,-15.743,-15.734,12.5847,86.5397,61.3612,82.7201,86.1490,12.5965
747.000,36.87,-15.500,-15.229,12.6092,86.5611,61.3827,82.7416,86.1865,12.6116
748.000,35.00,23.354,23.616,12.0998,86.5823,61.4038,82.7627,86.2536,12.1091
749.000,35.00,23.354,23.415,12.1210,86.5501,61.3715,82.7304,86.0807,12.1057
750.000,35.00,23.354,23.410,12.0967,86.5179,61.3392,82.6981,86.0297,12.1037
751.000,35.00,23.354,23.433,12.1049,86.4857,61.3069,82.6658,85.9488,12.1005
752.000,35.00,23.354,23.399,12.1108,86.4536,61.2746,82.6335,85.9209,12.1000
753.000,35.00,23.354,23.345,12.1114,86.4214,61.2423,82.6012,85.9260,12.1009
754.000,35.00,23.354,23.462,12.0809,86.3892,61.2100,82.5689,85.8078,12.0953
755.000,35.00,23.354,23.540,12.0753,86.3570,61.1777,82.5366,85.7178,12.0912
756.000,35.00,23.354,23.598,12.0974,86.3248,61.1454,82.5043,85.7682,12.0921
757.000,35.00,23.354,23.628,12.0823,86.2926,61.1131,82.4720,85.6961,12.0892
758.000,35.00,23.354,23.629,12.0816,86.2604,61.0808,82.4398,85.6982,12.0893
759.000,35.00,23.354,23.343,12.0894,86.2283,61.0485,82.4074,85.6189,12.0905
760.000,35.00,23.354,23.497,12.1063,86.1961,61.0162,82.3752,85.7676,12.0935
761.000,35.00,23.354,23.437,12.0851,86.1639,60.9839,82.3429,85.4667,12.0843
762.000,35.00,23.354,23.568,12.0753,86.1317,60.9517,82.3106,85.6529,12.0890
763.000,35.00,-38.659,-38.425,12.9427,86.0999,60.9199,82.2788,85.4185,12.9184
764.000,31.50,-35.521,-35.446,12.9284,86.1515,60.9712,82.3301,85.9735,12.9271
765.000,28.00,-32.153,-31.914,12.9001,86.1985,61.0180,82.3769,85.9586,12.9061
766.000,24.50,-28.581,-28.547,12.9057,86.2407,61.0600,82.4189,86.1510,12.8916
767.000,21.00,-24.830,-24.813,12.8549,86.2778,61.0969,82.4558,86.2346,12.8656
768.000,17.50,-20.926,-20.703,12.8245,86.3096,61.1285,82.4874,86.2776,12.8302
769.000,14.00,-16.894,-16.684,12.8033,86.3358,61.1546,82.5135,86.2992,12.7926
770.000,10.50,-12.760,-12.766,12.7569,86.3564,61.1750,82.5339,86.3493,12.7547
771.000,7.00,-8.549,-8.466,12.6930,86.3712,61.1896,82.5486,86.3165,12.7062
772.000,3.50,-4.287,-4.267,12.6463,86.3801,61.1984,82.5573,86.2818,12.6564
773.000,0.00,0.000,0.219,12.5833,86.3830,61.2011,79.2075,85.9243,12.5896
774.000,0.00,0.000,0.200,12.6079,86.3830,61.2011,77.7469,86.3079,12.6072
775.000,0.00,0.000,0.128,12.6073,86.3830,61.2011,77.4275,86.1421,12.6068
776.000,0.00,0.000,0.251,12.6135,86.3830,61.2011,77.7183,86.1227,12.6087
777.000,0.00,0.000,0.038,12.6106,86.3830,61.2011,78.0789,86.1469,12.6163
778.000,0.00,0.000,0.013,12.6394,86.3830,61.2011,78.2473,86.1245,12.6198
779.000,0.00,0.000,-0.001,12.6228,86.3830,61.2011,78.9121,86.2549,12.6279
780.000,0.00,0.000,0.049,12.6307,86.3830,61.2011,79.3758,86.3461,12.6337
781.000,0.00,0.000,0.185,12.6249,86.3830,61.2011,79.2606,86.1363,12.6281
782.000,0.00,0.000,0.141,12.6441,86.3830,61.2011,79.7237,86.2409,12.6353
783.000,0.00,0.000,-0.009,12.6290,86.3830,61.2011,79.9020,86.2152,12.6395
784.000,0.00,0.000,0.196,12.6472,86.3830,61.2011,80.4118,86.3714,12.6449
785.000,0.00,0.000,0.134,12.6384,86.3830,61.2011,80.3066,86.1675,12.6417
786.000,0.00,0.000,0.241,12.6391,86.3830,61.2011,80.5762,86.2033,12.6441
787.000,0.00,0.000,0.251,12.6478,86.3830,61.2011,80.8829,86.2630,12.6485
788.000,0.00,0.000,0.126,12.6500,86.3830,61.2011,81.0537,86.2232,12.6513
789.000,0.00,0.000,0.103,12.6430,86.3830,61.2011,81.0502,86.1472,12.6514
790.000,0.00,0.000,0.123,12.6613,86.3830,61.2011,81.6472,86.3733,12.6611
791.000,0.00,0.000,0.173,12.6412,86.3830,61.2011,81.5549,86.1903,12.6564
792.000,3.75,13.001,13.025,12.4633,86.3740,61.1919,81.4331,86.0491,12.4771
793.000,7.50,26.063,26.228,12.2774,86.3468,61.1646,81.4058,85.7889,12.2826
794.000,11.25,39.249,39.293,12.0752,86.3015,61.1190,81.3602,85.7716,12.0920
795.000,15.00,7.089,7.293,12.5171,86.2384,61.0558,81.2970,85.8237,12.5063
796.000,15.00,7.089,7.310,12.5062,86.2288,61.0459,81.2871,85.9850,12.5120
797.000,15.00,7.089,7.329,12.4958,86.2193,61.0361,81.2773,86.0189,12.5133
798.000,15.00,7.089,7.202,12.5159,86.2097,61.0263,81.2675,85.8995,12.5113
799.000,15.00,7.089,7.130,12.4985,86.2002,61.0165,81.2577,85.8733,12.5118
800.000,15.00,7.089,7.091,12.5025,86.1907,61.0067,81.2479,86.0656,12.5191
801.000,15.00,7.089,7.188,12.4987,86.1811,60.9968,81.2380,85.8827,12.5119
802.000,15.00,7.089,7.078,12.5150,86.1716,60.9871,81.2283,85.8848,12.5139
803.000,15.00,-14.961,-14.833,12.8046,86.1622,60.9774,81.2186,86.0261,12.8148
804.000,12.00,-12.065,-12.065,12.7888,86.1809,60.9960,81.2372,86.0203,12.7878
805.000,9.00,-9.105,-8.843,12.7451,86.1957,61.0105,81.2517,86.2706,12.7613
806.000,6.00,-6.097,-6.017,12.7395,86.2062,61.0209,81.2621,86.1225,12.7250
807.000,3.00,-3.057,-2.895,12.6997,86.2126,61.0271,81.2683,86.2049,12.6906
808.000,0.00,0.000,0.098,12.6407,86.2147,61.0290,81.4420,86.0959,12.6498
809.000,0.00,0.000,0.203,12.6521,86.2147,61.0290,81.5375,86.2644,12.6564
810.000,0.00,0.000,0.044,12.6362,86.2147,61.0290,81.4967,86.2038,12.6587
811.000,0.00,0.000,-0.012,12.6582,86.2147,61.0290,81.5831,86.1742,12.6607
812.000,0.00,0.000,0.030,12.6506,86.2147,61.0290,81.3561,86.0005,12.6565
813.000,0.00,0.000,0.139,12.6777,86.2147,61.0290,81.6297,86.0766,12.6597
814.000,0.00,0.000,-0.010,12.6806,86.2147,61.0290,82.1071,86.2223,12.6686
815.000,0.00,0.000,0.202,12.6626,86.2147,61.0290,82.2403,86.2083,12.6672
816.000,0.00,0.000,-0.021,12.6738,86.2147,61.0290,82.6472,86.2991,12.6751
817.000,0.00,0.000,0.143,12.6764,86.2147,61.0290,82.8292,86.2993,12.6745
818.000,0.00,0.000,0.176,12.6893,86.2147,61.0290,82.9578,86.3659,12.6779
819.000,0.00,0.000,0.051,12.6935,86.2147,61.0290,82.6407,86.0900,12.6718
820.000,0.00,0.000,-0.021,12.6572,86.2147,61.0290,82.7741,86.0992,12.6747
821.000,0.00,0.000,0.136,12.6800,86.2147,61.0290,83.1373,86.2219,12.6782
822.000,0.00,0.000,0.110,12.6990,86.2147,61.0290,83.5932,86.3910,12.6856
823.000,0.00,0.000,0.131,12.6729,86.2147,61.0290,83.3281,86.1948,12.6800
824.000,0.00,0.000,0.212,12.6874,86.2147,61.0290,83.6820,86.3254,12.6845
825.000,0.00,0.000,0.188,12.7004,86.2147,61.0290,83.5830,86.2415,12.6832
826.000,0.00,0.000,0.051,12.6865,86.2147,61.0290,83.6790,86.2515,12.6866
827.000,0.00,0.000,-0.014,12.7024,86.2147,61.0290,83.7306,86.2252,12.6877
828.000,0.00,0.000,0.113,12.6715,86.2147,61.0290,83.6877,86.1532,12.6847
829.000,0.00,0.000,0.221,12.6894,86.2147,61.0290,83.9477,86.2208,12.6865
830.000,2.50,6.134,6.241,12.6026,86.2104,61.0246,83.8293,86.1417,12.6021
831.000,5.00,12.286,12.500,12.5278,86.1976,61.0116,83.8163,86.2144,12.5165
832.000,7.50,18.475,18.639,12.4265,86.1762,60.9900,83.7948,86.1996,12.4266
833.000,10.00,24.718,24.723,12.3318,86.1462,60.9598,83.7646,86.0900,12.3314
834.000,12.50,31.035,31.272,12.2138,86.1074,60.9210,83.7257,85.8537,12.2230
835.000,15.00,41.490,41.548,12.0690,86.0599,60.8732,83.6779,85.7157,12.0651
836.000,17.83,49.649,49.749,11.9423,85.9966,60.8097,83.6144,85.7816,11.9369
837.000,20.67,50.000,50.061,11.8850,85.9274,60.7403,83.5451,85.4251,11.8999
838.000,23.50,50.000,50.249,11.8850,85.8583,60.6710,83.4757,85.4801,11.8792
839.000,26.33,50.000,50.118,11.8476,85.7891,60.6016,83.4064,85.2413,11.8537
840.000,29.17,50.000,50.103,11.8496,85.7200,60.5322,83.3369,85.3494,11.8393
841.000,32.00,20.100,20.260,12.2118,85.6511,60.4630,83.2678,85.2113,12.2200
842.000,32.00,20.100,20.202,12.2133,85.6236,60.4348,83.2395,85.3215,12.2225
843.000,32.00,20.100,20.337,12.2164,85.5962,60.4065,83.2113,85.4039,12.2215
844.000,32.00,20.100,20.307,12.2158,85.5688,60.3783,83.1831,85.2722,12.2157
845.000,32.00,20.100,20.323,12.2183,85.5414,60.3500,83.1548,85.0559,12.2066
846.000,32.00,20.100,20.303,12.2278,85.5140,60.3217,83.1264,85.3907,12.2166
847.000,32.00,20.100,20.212,12.1898,85.4865,60.2935,83.0982,85.1101,12.2067
848.000,32.00,20.100,20.095,12.2170,85.4591,60.2652,83.0699,85.0224,12.2041
849.000,32.00,20.100,20.121,12.2140,85.4317,60.2369,83.0416,85.1747,12.2075
850.000,32.00,20.100,20.312,12.1824,85.4043,60.2086,83.0133,84.9865,12.1973
851.000,32.00,20.100,20.288,12.2056,85.3769,60.1804,82.9851,84.9755,12.1961
852.000,32.00,20.100,20.201,12.1941,85.3495,60.1521,82.9569,84.9975,12.1969
853.000,32.00,20.100,20.174,12.1903,85.3220,60.1239,82.9286,84.9977,12.1962
854.000,32.00,20.100,20.336,12.1935,85.2946,60.0957,82.9004,84.9347,12.1910
855.000,32.00,20.100,20.261,12.1851,85.2672,60.0674,82.8721,84.7942,12.1863
856.000,32.00,20.100,20.208,12.1934,85.2398,60.0391,82.8439,84.8793,12.1891
857.000,32.00,20.100,20.254,12.1985,85.2124,60.0108,82.8156,84.8265,12.1860
858.000,32.00,20.100,20.334,12.1977,85.1849,59.9826,82.7873,84.8783,12.1859
859.000,32.00,20.100,20.278,12.1899,85.1575,59.9543,82.7591,84.8636,12.1854
860.000,32.00,20.100,20.150,12.2015,85.1301,59.9261,82.7308,84.7767,12.1835
861.000,32.00,20.100,20.282,12.1903,85.1027,59.8978,82.7026,84.7904,12.1816
862.000,32.00,20.100,20.115,12.1913,85.0753,59.8696,82.6743,84.8259,12.1846
863.000,32.00,20.100,20.335,12.1815,85.0479,59.8414,82.6461,84.7145,12.1774
864.000,32.00,20.100,20.209,12.1848,85.0204,59.8131,82.6179,84.7746,12.1806
865.000,32.00,-28.178,-27.950,12.8418,84.9934,59.7852,82.5900,84.6082,12.8248
866.000,29.09,-26.129,-25.993,12.8539,85.0311,59.8228,82.6275,85.1663,12.8403
867.000,26.18,-23.934,-23.759,12.8382,85.0659,59.8573,82.6621,85.0788,12.8281
868.000,23.27,-21.607,-21.587,12.8168,85.0975,59.8888,82.6935,85.2177,12.8224
869.000,20.36,-19.163,-18.950,12.7833,85.1258,59.9169,82.7216,84.9859,12.7960
870.000,17.45,-16.616,-16.509,12.7688,85.1507,59.9416,82.7463,85.0119,12.7791
871.000,14.55,-13.981,-13.983,12.7459,85.1719,59.9626,82.7674,85.0717,12.7602
872.000,11.64,-11.273,-11.007,12.7344,85.1894,59.9800,82.7847,85.2008,12.7357
873.000,8.73,-8.506,-8.297,12.7061,85.2032,59.9936,82.7983,85.1834,12.7080
874.000,5.82,-5.695,-5.510,12.6896,85.2131,60.0033,82.8080,85.3112,12.6824
875.000,2.91,-2.855,-2.708,12.6356,85.2190,60.0090,82.8137,85.1066,12.6437
876.000,0.00,0.000,-0.021,12.6016,85.2209,60.0108,79.6524,85.0496,12.6099
877.000,0.00,0.000,0.136,12.6173,85.2209,60.0108,78.1533,85.1082,12.6133
878.000,0.00,0.000,0.180,12.6304,85.2209,60.0108,78.4945,85.2644,12.6213
879.000,0.00,0.000,0.019,12.6093,85.2209,60.0108,78.3978,85.0277,12.6187
880.000,0.00,0.000,0.244,12.6089,85.2209,60.0108,79.1439,85.2957,12.6277
881.000,0.00,0.000,0.065,12.6364,85.2209,60.0108,78.9191,85.0908,12.6262
882.000,0.00,0.000,0.049,12.6359,85.2209,60.0108,79.4751,85.2391,12.6342
883.000,0.00,0.000,0.060,12.6334,85.2209,60.0108,79.5609,85.1660,12.6343
884.000,0.00,0.000,0.194,12.6418,85.2209,60.0108,80.0009,85.2714,12.6386
885.000,0.00,0.000,0.216,12.6460,85.2209,60.0108,79.9424,85.2024,12.6385
886.000,0.00,0.000,0.201,12.6279,85.2209,60.0108,80.2047,85.1762,12.6401
887.000,0.00,0.000,0.266,12.6314,85.2209,60.0108,80.3300,85.1584,12.6410
888.000,0.00,0.000,0.012,12.6271,85.2209,60.0108,79.9707,84.8901,12.6376
889.000,0.00,0.000,0.062,12.6579,85.2209,60.0108,80.6353,85.1487,12.6478
890.000,0.00,0.000,-0.006,12.6634,85.2209,60.0108,80.8586,85.1768,12.6517
891.000,0.00,0.000,0.182,12.6652,85.2209,60.0108,81.4284,85.3754,12.6578
892.000,0.00,0.000,0.032,12.6719,85.2209,60.0108,81.3008,85.2426,12.6572
893.000,0.00,0.000,0.122,12.6641,85.2209,60.0108,81.1000,85.0856,12.6525
894.000,0.00,0.000,0.136,12.6592,85.2209,60.0108,81.4762,85.1999,12.6579
895.000,0.00,0.000,0.104,12.6567,85.2209,60.0108,81.8948,85.2891,12.6630
896.000,0.00,0.000,0.137,12.6630,85.2209,60.0108,82.0211,85.3085,12.6647
897.000,0.00,0.000,0.168,12.6764,85.2209,60.0108,81.7335,85.1244,12.6596
898.000,2.50,6.134,6.121,12.5861,85.2166,60.0064,81.5107,85.3090,12.5854
899.000,5.00,12.286,12.465,12.4918,85.2038,59.9934,81.4977,85.2503,12.4947
900.000,7.50,18.475,18.535,12.3977,85.1825,59.9718,81.4762,85.1387,12.4028
901.000,10.00,24.718,24.839,12.3197,85.1524,59.9416,81.4460,84.8938,12.3006
902.000,12.50,31.035,31.289,12.1908,85.1137,59.9027,81.4071,84.6968,12.1953
903.000,15.00,29.164,29.266,12.1998,85.0662,59.8551,81.3594,84.5548,12.2037
904.000,16.82,32.889,32.874,12.1646,85.0231,59.8118,81.3161,84.6609,12.1468
905.000,18.64,36.678,36.728,12.0711,84.9748,59.7633,81.2676,84.6622,12.0814
906.000,20.45,40.539,40.535,12.0103,84.9212,59.7095,81.2138,84.5394,12.0112
907.000,22.27,44.480,44.498,11.9550,84.8621,59.6503,81.1546,84.5824,11.9432
908.000,24.09,48.506,48.752,11.8648,84.7976,59.5855,81.0898,84.4570,11.8643
909.000,25.91,50.000,50.179,11.8282,84.7287,59.5164,81.0208,84.1892,11.8178
910.000,27.73,50.000,50.221,11.8011,84.6595,59.4471,80.9514,84.2548,11.8020
911.000,29.55,50.000,50.226,11.7940,84.5904,59.3777,80.8820,84.1183,11.7806
912.000,31.36,50.000,50.126,11.7644,84.5213,59.3082,80.8126,83.9015,11.7587
913.000,33.18,50.000,49.976,11.7418,84.4521,59.2388,80.7431,83.8540,11.7439
914.000,35.00,50.000,49.988,11.7329,84.3830,59.1695,80.6738,83.8375,11.7285
915.000,36.67,50.000,50.269,11.7060,84.3138,59.1001,80.6044,83.5927,11.7025
916.000,38.33,50.000,50.257,11.6965,84.2447,59.0307,80.5350,83.5969,11.6895
917.000,40.00,50.000,50.264,11.6720,84.1756,58.9613,80.4656,83.4736,11.6726
918.000,41.67,50.000,50.005,11.6766,84.1064,58.8919,80.3962,83.5860,11.6677
919.000,43.33,50.000,50.143,11.6568,84.0373,58.8225,80.3268,83.2920,11.6443
